col1|col2|col3|col4|col5|col6|col7|col8
1195|1|50|5|50|0|0.00|0
1195|2|100|15|3,10|0|0.00|0
1195|3|200|6|100|0|0.00|0
1195|4|400|14|3,10|0|0.00|0
881|1|50|4|180|0|0.00|0
881|2|150|15|3,10|0|0.00|0
881|3|300|5|250|0|0.00|0
881|4|500|14|4,10|0|0.00|0
882|1|50|4|180|0|0.00|0
882|2|150|15|3,10|0|0.00|0
882|3|300|5|250|0|0.00|0
882|4|500|14|4,10|0|0.00|0
1266|1|50|4|180|0|0.00|0
1266|2|150|15|3,10|0|0.00|0
1266|3|300|5|250|0|0.00|0
1266|4|500|14|4,10|0|0.00|0
883|1|50|4|180|0|0.00|0
883|2|150|33|3,2,15|0|0.00|0
883|3|300|5|250|0|0.00|0
883|4|500|32|4,2,15|0|0.00|0
884|1|50|4|180|0|0.00|0
884|2|150|33|3,2,15|0|0.00|0
884|3|300|5|250|0|0.00|0
884|4|500|32|4,2,15|0|0.00|0
1267|1|50|4|180|0|0.00|0
1267|2|150|33|3,2,15|0|0.00|0
1267|3|300|5|250|0|0.00|0
1267|4|500|32|4,2,15|0|0.00|0
885|1|50|4|180|0|0.00|0
885|2|150|14|3,10|0|0.00|0
885|3|300|5|250|0|0.00|0
885|4|500|8|2|0|0.00|0
886|1|50|4|180|0|0.00|0
886|2|150|14|3,10|0|0.00|0
886|3|300|5|250|0|0.00|0
886|4|500|8|2|0|0.00|0
1268|1|50|4|180|0|0.00|0
1268|2|150|14|3,10|0|0.00|0
1268|3|300|5|250|0|0.00|0
1268|4|500|8|2|0|0.00|0
887|1|50|5|180|0|0.00|0
887|2|150|33|3,4,15|0|0.00|0
887|3|300|4|340|0|0.00|0
887|4|500|32|4,4,15|0|0.00|0
888|1|50|5|180|0|0.00|0
888|2|150|33|3,4,15|0|0.00|0
888|3|300|4|340|0|0.00|0
888|4|500|32|4,4,15|0|0.00|0
1269|1|50|5|180|0|0.00|0
1269|2|150|33|3,4,15|0|0.00|0
1269|3|300|4|340|0|0.00|0
1269|4|500|32|4,4,15|0|0.00|0
889|1|50|5|180|0|0.00|0
889|2|150|14|3,10|0|0.00|0
889|3|300|5|180|0|0.00|0
889|4|500|8|2|0|0.00|0
890|1|50|5|180|0|0.00|0
890|2|150|14|3,10|0|0.00|0
890|3|300|5|180|0|0.00|0
890|4|500|8|2|0|0.00|0
1270|1|50|5|180|0|0.00|0
1270|2|150|14|3,10|0|0.00|0
1270|3|300|5|180|0|0.00|0
1270|4|500|8|2|0|0.00|0
892|1|50|4|130|0|0.00|0
892|2|150|8|2|0|0.00|0
892|3|300|5|120|0|0.00|0
892|4|500|10|947|0|0.00|0
894|1|50|4|100|0|0.00|0
894|2|150|11|1337|0|0.00|0
894|3|300|5|130|0|0.00|0
894|4|500|10|947|0|0.00|0
896|1|50|28|80,150,0|0|0.00|0
896|2|150|15|3,10|0|0.00|0
896|3|300|14|4,10|0|0.00|0
896|4|500|9|2|0|0.00|0
898|1|50|4|130|0|0.00|0
898|2|150|9|2|0|0.00|0
898|3|300|5|120|0|0.00|0
898|4|500|11|1334|0|0.00|0
900|1|50|28|100,140,0|0|0.00|0
900|2|150|14|4,10|0|0.00|0
900|3|300|36|4,20,5,20|0|0.00|0
900|4|500|10|948|0|0.00|0
9001|1|50|5|140|0|0.00|0
9001|2|150|9|2|0|0.00|0
9001|3|300|6|120|0|0.00|0
9001|4|500|11|902|0|0.00|0
9002|1|50|5|140|0|0.00|0
9002|2|150|9|2|0|0.00|0
9002|3|300|6|120|0|0.00|0
9002|4|500|11|902|0|0.00|0
9003|1|50|5|140|0|0.00|0
9003|2|150|9|2|0|0.00|0
9003|3|300|6|120|0|0.00|0
9003|4|500|11|900|0|0.00|0
9004|1|50|5|140|0|0.00|0
9004|2|150|9|2|0|0.00|0
9004|3|300|6|120|0|0.00|0
9004|4|500|11|900|0|0.00|0
9005|1|50|6|100|0|0.00|0
9005|2|150|22|592|0|0.00|0
9005|3|300|5|140|0|0.00|0
9005|4|500|22|180|0|0.00|0
9006|1|50|6|100|0|0.00|0
9006|2|150|22|592|0|0.00|0
9006|3|300|5|140|0|0.00|0
9006|4|500|22|180|0|0.00|0
9007|1|50|6|50|0|0.00|0
9007|2|150|14|4,10|0|0.00|0
9007|3|300|5|120|0|0.00|0
9007|4|500|14|5,12|0|0.00|0
9008|1|50|6|50|0|0.00|0
9008|2|150|14|4,10|0|0.00|0
9008|3|300|5|120|0|0.00|0
9008|4|500|14|5,12|0|0.00|0
9009|1|50|5|140|0|0.00|0
9009|2|150|14|4,10|0|0.00|0
9009|3|300|6|120|0|0.00|0
9009|4|500|14|5,12|0|0.00|0
9010|1|50|5|140|0|0.00|0
9010|2|150|14|4,10|0|0.00|0
9010|3|300|6|120|0|0.00|0
9010|4|500|14|5,12|0|0.00|0
9011|1|50|6|50|0|0.00|0
9011|2|150|14|4,10|0|0.00|0
9011|3|300|5|120|0|0.00|0
9011|4|500|10|686|0|0.00|0
9012|1|50|6|50|0|0.00|0
9012|2|150|14|4,10|0|0.00|0
9012|3|300|5|120|0|0.00|0
9012|4|500|10|686|0|0.00|0
9013|1|50|6|100|0|0.00|0
9013|2|150|21|5,40|0|0.00|0
9013|3|300|5|180|0|0.00|0
9013|4|500|10|696|0|0.00|0
9014|1|50|6|100|0|0.00|0
9014|2|150|21|5,40|0|0.00|0
9014|3|300|5|180|0|0.00|0
9014|4|500|10|696|0|0.00|0
902|1|50|4|110|0|0.00|0
902|2|150|14|4,10|0|0.00|0
902|3|300|5|100|0|0.00|0
902|4|500|8|2|0|0.00|0
904|1|50|4|100|0|0.00|0
904|2|150|14|4,10|0|0.00|0
904|3|300|5|130|0|0.00|0
904|4|500|11|882|0|0.00|0
906|1|50|6|50|0|0.00|0
906|2|150|15|3,10|0|0.00|0
906|3|300|5|120|0|0.00|0
906|4|500|14|3,10|0|0.00|0
908|1|50|4|140|0|0.00|0
908|2|150|14|4,10|0|0.00|0
908|3|300|5|100|0|0.00|0
908|4|500|11|1335|0|0.00|0
910|1|50|4|130|0|0.00|0
910|2|150|14|4,10|0|0.00|0
910|3|300|5|100|0|0.00|0
910|4|500|11|1336|0|0.00|0
912|1|50|5|110|0|0.00|0
912|2|150|14|4,10|0|0.00|0
912|3|300|5|120|0|0.00|0
912|4|500|9|2|0|0.00|0
914|1|50|6|50|0|0.00|0
914|2|150|14|4,10|0|0.00|0
914|3|300|5|120|0|0.00|0
914|4|500|8|1|0|0.00|0
916|1|50|4|130|0|0.00|0
916|2|150|14|4,10|0|0.00|0
916|3|300|5|100|0|0.00|0
916|4|500|8|1|0|0.00|0
946|1|50|4|170|0|0.00|0
946|2|150|14|3,10|0|0.00|0
946|3|300|5|180|0|0.00|0
946|4|500|8|1|0|0.00|0
947|1|50|4|170|0|0.00|0
947|2|150|14|3,10|0|0.00|0
947|3|300|5|180|0|0.00|0
947|4|500|8|1|0|0.00|0
1261|1|50|4|170|0|0.00|0
1261|2|150|14|3,10|0|0.00|0
1261|3|300|5|180|0|0.00|0
1261|4|500|8|1|0|0.00|0
948|1|50|4|170|0|0.00|0
948|2|150|14|3,10|0|0.00|0
948|3|300|5|180|0|0.00|0
948|4|500|8|1|0|0.00|0
949|1|50|4|170|0|0.00|0
949|2|150|14|3,10|0|0.00|0
949|3|300|5|180|0|0.00|0
949|4|500|8|1|0|0.00|0
1262|1|50|4|170|0|0.00|0
1262|2|150|14|3,10|0|0.00|0
1262|3|300|5|180|0|0.00|0
1262|4|500|8|1|0|0.00|0
950|1|50|4|170|0|0.00|0
950|2|150|14|3,10|0|0.00|0
950|3|300|5|180|0|0.00|0
950|4|500|8|1|0|0.00|0
951|1|50|4|170|0|0.00|0
951|2|150|14|3,10|0|0.00|0
951|3|300|5|180|0|0.00|0
951|4|500|8|1|0|0.00|0
1263|1|50|4|170|0|0.00|0
1263|2|150|14|3,10|0|0.00|0
1263|3|300|5|180|0|0.00|0
1263|4|500|8|1|0|0.00|0
952|1|50|4|170|0|0.00|0
952|2|150|14|3,10|0|0.00|0
952|3|300|5|180|0|0.00|0
952|4|500|8|1|0|0.00|0
953|1|50|4|170|0|0.00|0
953|2|150|14|3,10|0|0.00|0
953|3|300|5|180|0|0.00|0
953|4|500|8|1|0|0.00|0
1264|1|50|4|170|0|0.00|0
1264|2|150|14|3,10|0|0.00|0
1264|3|300|5|180|0|0.00|0
1264|4|500|8|1|0|0.00|0
954|1|50|4|170|0|0.00|0
954|2|150|14|3,10|0|0.00|0
954|3|300|5|180|0|0.00|0
954|4|500|8|1|0|0.00|0
955|1|50|4|170|0|0.00|0
955|2|150|14|3,10|0|0.00|0
955|3|300|5|180|0|0.00|0
955|4|500|8|1|0|0.00|0
1265|1|50|4|170|0|0.00|0
1265|2|150|14|3,10|0|0.00|0
1265|3|300|5|180|0|0.00|0
1265|4|500|8|1|0|0.00|0
980|1|50|6|50|0|0.00|0
980|2|100|22|75|0|0.00|0
980|3|200|4|200|0|0.00|0
980|4|400|32|3,1,15|0|0.00|0
981|1|50|6|50|0|0.00|0
981|2|100|22|75|0|0.00|0
981|3|200|4|200|0|0.00|0
981|4|400|32|3,1,15|0|0.00|0
982|1|50|6|50|0|0.00|0
982|2|100|22|76|0|0.00|0
982|3|200|4|200|0|0.00|0
982|4|400|32|3,2,15|0|0.00|0
983|1|50|6|50|0|0.00|0
983|2|100|22|76|0|0.00|0
983|3|200|4|200|0|0.00|0
983|4|400|32|3,2,15|0|0.00|0
984|1|50|6|50|0|0.00|0
984|2|100|22|77|0|0.00|0
984|3|200|4|200|0|0.00|0
984|4|400|32|3,3,15|0|0.00|0
985|1|50|6|50|0|0.00|0
985|2|100|22|77|0|0.00|0
985|3|200|4|200|0|0.00|0
985|4|400|32|3,3,15|0|0.00|0
986|1|50|4|170|0|0.00|0
986|2|150|14|4,10|0|0.00|0
986|3|300|4|340|0|0.00|0
986|4|500|14|3,10|0|0.00|0
987|1|50|4|170|0|0.00|0
987|2|150|14|4,10|0|0.00|0
987|3|300|4|340|0|0.00|0
987|4|500|14|3,10|0|0.00|0
1311|1|50|4|170|0|0.00|0
1311|2|150|14|4,10|0|0.00|0
1311|3|300|4|340|0|0.00|0
1311|4|500|14|3,10|0|0.00|0
988|1|50|4|170|0|0.00|0
988|2|150|9|4|0|0.00|0
988|3|300|4|340|0|0.00|0
988|4|500|14|3,10|0|0.00|0
989|1|50|4|170|0|0.00|0
989|2|150|9|4|0|0.00|0
989|3|300|4|340|0|0.00|0
989|4|500|14|3,10|0|0.00|0
1312|1|50|4|170|0|0.00|0
1312|2|150|9|4|0|0.00|0
1312|3|300|4|340|0|0.00|0
1312|4|500|14|3,10|0|0.00|0
990|1|50|4|170|0|0.00|0
990|2|150|14|4,10|0|0.00|0
990|3|300|4|340|0|0.00|0
990|4|500|14|3,10|0|0.00|0
991|1|50|4|170|0|0.00|0
991|2|150|14|4,10|0|0.00|0
991|3|300|4|340|0|0.00|0
991|4|500|14|3,10|0|0.00|0
1313|1|50|4|170|0|0.00|0
1313|2|150|14|4,10|0|0.00|0
1313|3|300|4|340|0|0.00|0
1313|4|500|14|3,10|0|0.00|0
992|1|50|4|170|0|0.00|0
992|2|150|9|4|0|0.00|0
992|3|300|4|340|0|0.00|0
992|4|500|14|3,10|0|0.00|0
993|1|50|4|170|0|0.00|0
993|2|150|9|4|0|0.00|0
993|3|300|4|340|0|0.00|0
993|4|500|14|3,10|0|0.00|0
1314|1|50|4|170|0|0.00|0
1314|2|150|9|4|0|0.00|0
1314|3|300|4|340|0|0.00|0
1314|4|500|14|3,10|0|0.00|0
994|1|50|4|170|0|0.00|0
994|2|150|14|4,10|0|0.00|0
994|3|300|4|340|0|0.00|0
994|4|500|14|3,10|0|0.00|0
995|1|50|4|170|0|0.00|0
995|2|150|14|4,10|0|0.00|0
995|3|300|4|340|0|0.00|0
995|4|500|14|3,10|0|0.00|0
1315|1|50|4|170|0|0.00|0
1315|2|150|14|4,10|0|0.00|0
1315|3|300|4|340|0|0.00|0
1315|4|500|14|3,10|0|0.00|0
