col_1|col_2|col_3|col_4|col_5|col_6|col_7|col_8|col_9|col_10|col_11|col_12|col_13|col_14|col_15|col_16|col_17|col_18|col_19|col_20|col_21|col_22|col_23|col_24|col_25|col_26|col_27|col_28|col_29|col_30|col_31|col_32|col_33|col_34|col_35|col_36|col_37
301|91|5|209|17|10||Horn Pleaing for Rangarok|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@17#1:83#0:85#0:95#0:113#0:115#0:284#0:105#0:75#0|
302|92|1|118|13|7||The Hope of Ancient Stylites|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@77#0:79#0:81#0:83#0:85#0:87#0:89#0:91#0:93#0:95#0:107#0:109#0:111#0:113#0:115#0:280#0:281#0:282#0:283#0:284#0:67#0:69#0:71#0:73#0:75#0|
303|92|2|121|13|7||The Secret of the Enochian Tower|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@77#0:79#0:81#0:83#0:85#0:87#0:89#0:91#0:93#0:95#0:97#0:99#0:101#0:103#0:105#0:107#0:109#0:111#0:113#0:115#0:280#0:281#0:282#0:283#0:284#0:67#0:69#0:71#0:73#0:75#0|
304|92|3|124|13|7||The Worries of Stylites|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@77#0:79#0:81#0:83#0:85#0:87#0:89#0:91#0:93#0:95#0:107#0:109#0:111#0:113#0:115#0:280#0:281#0:282#0:283#0:284#0:67#0:69#0:71#0:73#0:75#0|
305|92|4|127|13|7||The Stairway to Heaven|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@77#0:79#0:81#0:83#0:85#0:87#0:89#0:91#0:93#0:95#0:97#0:99#0:101#0:103#0:105#0:107#0:109#0:111#0:113#0:115#0:280#0:281#0:282#0:283#0:284#0:67#0:69#0:71#0:73#0:75#0|
306|92|5|130|13|7||The End of the Stairway|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@77#0:79#0:81#0:83#0:85#0:87#0:89#0:91#0:93#0:95#0:107#0:109#0:111#0:113#0:115#0:280#0:281#0:282#0:283#0:284#0:67#0:69#0:71#0:73#0:75#0|
307|92|6|293|18|10|PHASE_SPECIAL_BOSS38|The Ocean of Gates|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@77#0:79#0:81#0:83#0:85#0:87#0:89#0:91#0:93#0:95#0:97#0:99#0:101#0:103#0:105#0:107#0:109#0:111#0:113#0:115#0:280#0:281#0:282#0:283#0:284#0:67#0:69#0:71#0:73#0:75#0|
334|102|1|322|8|5||The Gate of Aries - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@58#0:68#0:78#0:88#0:321#0:380#0:384#0:404#0,4@1#|
335|102|2|322|12|6||The Guardian of Aries - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:69#0:79#0:89#0:321#0:380#0:384#0:404#0,4@1#|
336|102|3|355|15|8||The Swordslady of Aries - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:69#0:79#0:89#0:321#0:380#0:384#0:404#0,4@1#|
337|102|4|356|0|15||The Soaring Aries|0|1|1|50|||0|10|1|0||0|0|0|0|0|0|0|2@50|0|0||0|0|0|0|0|3@271#0:281#0:321#0|
3720|102|5|816|0|6||Blazing Courage|0|1|1|50|||0|20|1|0||0|0|0|0|0|0|0|19@816,2@50|0|0|816|0|0|0|0|1||
338|103|1|322|8|5||The Gate of Taurus - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@58#0:68#0:78#0:88#0:321#0:380#0:384#0:404#0,4@2#|
339|103|2|322|12|6||Tne Guardian of Taurus - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:69#0:79#0:89#0:321#0:380#0:384#0:404#0,4@2#|
340|103|3|357|15|8||The Combatant of Taurus - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:69#0:79#0:89#0:321#0:380#0:384#0:404#0,4@2#|
341|103|4|358|0|20||The Charging Taurus|0|1|1|0|||0|10|1|0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@271#0:281#0:321#0|
3721|103|5|817|0|6||Passionate Berserker|0|1|1|50|||0|20|1|0||0|0|0|0|0|0|0|19@817,2@50|0|0|817|0|0|0|0|1||
342|104|1|328|8|5||The Gate of Gemeni - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@64#0:74#0:84#0:94#0:327#0:383#0:384#0:407#0,4@3#|
343|104|2|328|12|6||The Guardian of Gemini - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:75#0:85#0:95#0:327#0:383#0:384#0:407#0,4@3#|
344|104|3|359|15|8||The Destroyer of Gemini - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:75#0:85#0:95#0:327#0:383#0:384#0:407#0,4@3#|
345|104|4|360|0|20||The Coexisting Gemini|0|1|1|60|||0|10|1|0||0|0|0|0|0|0|0|2@60|0|0||0|0|0|0|0|3@274#0:284#0:327#0|
3722|104|5|818|0|6||Endless Recall|0|1|1|50|||0|20|1|0||0|0|0|0|0|0|0|19@818,2@50|0|0|818|0|0|0|0|1||
346|105|1|328|8|5||The Gate of Cancer - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@64#0:74#0:84#0:94#0:327#0:383#0:384#0:407#0,4@4#|
347|105|2|328|12|6||The Guardian of Cancer - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:75#0:85#0:95#0:327#0:383#0:384#0:407#0,4@4#|
348|105|3|361|15|8||The Assassin of Cancer - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:75#0:85#0:95#0:327#0:383#0:384#0:407#0,4@4#|
349|105|4|362|0|15||The Cursed Cancer|0|1|1|0|||0|10|1|0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@274#0:284#0:327#0|
3723|105|5|819|0|6||Rebellious Resolution|0|1|1|50|||0|20|1|0||0|0|0|0|0|0|0|19@819,2@50|0|0|819|0|0|0|0|1||
350|106|1|326|8|5||The Gate of Leo - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@62#0:72#0:82#0:92#0:325#0:382#0:384#0:406#0,4@5#|
351|106|2|326|12|6||The Guardian of Leo - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:73#0:83#0:93#0:325#0:382#0:384#0:406#0,4@5#|
352|106|3|363|15|8||The Assaulter of Leo - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:73#0:83#0:93#0:325#0:382#0:384#0:406#0,4@5#|
353|106|4|364|0|20||The Unyielding Leo|0|1|1|60|||0|10|1|0||0|0|0|0|0|0|0|2@60|0|0||0|0|0|0|0|3@273#0:283#0:325#0|
3724|106|5|820|0|6||Steadfast Gallantry|0|1|1|50|||0|20|1|0||0|0|0|0|0|0|0|19@820,2@50|0|0|820|0|0|0|0|1||
354|107|1|326|8|5||The Gate of Virgo - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@62#0:72#0:82#0:92#0:325#0:382#0:384#0:406#0,4@6#|
355|107|2|326|12|6||The Guardian of Virgo - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:73#0:83#0:93#0:325#0:382#0:384#0:406#0,4@6#|
356|107|3|365|15|8||The Harvester of Virgo - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:73#0:83#0:93#0:325#0:382#0:384#0:406#0,4@6#|
357|107|4|366|0|15||The Beautiful Virgo|0|1|1|0|||0|10|1|0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@273#0:283#0:325#0|
3725|107|5|821|0|6||Guardian's Wish|0|1|1|50|||0|20|1|0||0|0|0|0|0|0|0|19@821,2@50|0|0|821|0|0|0|0|1||
358|108|1|326|8|5||The Gate of Libra - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@62#0:72#0:82#0:92#0:325#0:382#0:384#0:406#0,4@7#|
359|108|2|326|12|6||The Guardian of Libra - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:73#0:83#0:93#0:325#0:382#0:384#0:406#0,4@7#|
360|108|3|367|15|8||The Judge of Libra - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:73#0:83#0:93#0:325#0:382#0:384#0:406#0,4@7#|
361|108|4|368|0|15||The Just Libra|0|1|1|0|||0|10|1|0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@273#0:283#0:325#0|
3950|108|5|822|0|6||Absolute Justice|0|1|1|50|||0|20|1|0||0|0|0|0|0|0|0|19@822,2@50|0|0|822|0|0|0|0|1||
362|109|1|328|8|5||The Gate of Scorpio - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@64#0:74#0:84#0:94#0:327#0:383#0:384#0:407#0,4@8#|
363|109|2|328|12|6||The Guardian of Scorpio - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:75#0:85#0:95#0:327#0:383#0:384#0:407#0,4@8#|
364|109|3|369|15|8||The Terminator of Scorpio - Adv.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:75#0:85#0:95#0:327#0:383#0:384#0:407#0,4@8#|
365|109|4|370|0|20||The Fatal Scorpio|0|1|1|100|||0|10|1|0||0|0|0|0|0|0|0|2@100|0|0||0|0|0|0|0|3@274#0:284#0:327#0|
3951|109|5|823|0|6||Agile Instincts|0|1|1|50|||0|20|1|0||0|0|0|0|0|0|0|19@823,2@50|0|0|823|0|0|0|0|1||
366|110|1|324|8|5||The Gate of Sagittarius - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@60#0:70#0:80#0:90#0:323#0:381#0:384#0:405#0,4@9#|
367|110|2|324|12|6||The Guardian of Sagittarius - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:71#0:81#0:91#0:323#0:381#0:384#0:405#0,4@9#|
368|110|3|371|15|8||The Freeborn of Sagittarius - Adv.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:71#0:81#0:91#0:323#0:381#0:384#0:405#0,4@9#|
369|110|4|372|0|20||The Unchained Sagittarius|0|1|1|70|||0|10|1|0||0|0|0|0|0|0|0|2@70|0|0||0|0|0|0|0|3@272#0:282#0:323#0|
3952|110|5|824|0|6||Unrestricted Frankness|0|1|1|50|||0|20|1|0||0|0|0|0|0|0|0|19@824,2@50|0|0|824|0|0|0|0|1||
370|111|1|324|8|5||The Gate of Capricorn - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@60#0:70#0:80#0:90#0:323#0:381#0:384#0:405#0,4@10#|
371|111|2|324|12|6||The Guardian of Capricorn - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:71#0:81#0:91#0:323#0:381#0:384#0:405#0,4@10#|
372|111|3|373|15|8||The Crusher of Capricorn - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:71#0:81#0:91#0:323#0:381#0:384#0:405#0,4@10#|
373|111|4|374|0|15||The Vigorous Capricorn |0|1|1|0|||0|10|1|0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@272#0:282#0:323#0|
3953|111|5|825|0|6||Meticulous Martial Arts|0|1|1|50|||0|20|1|0||0|0|0|0|0|0|0|19@825,2@50|0|0|825|0|0|0|0|1||
374|112|1|320|8|5||The Gate of Aquarius - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@56#0:66#0:76#0:86#0:319#0:379#0:384#0:403#0,4@11#|
375|112|2|320|12|6||The Guardian of Aquarius - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:67#0:77#0:87#0:319#0:379#0:384#0:403#0,4@11#|
376|112|3|375|15|8||The Martialist of Aquarius - Adv.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:67#0:77#0:87#0:319#0:379#0:384#0:403#0,4@11#|
377|112|4|376|0|20||The Lingering Aquarius|0|1|1|0|||0|10|1|0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@270#0:280#0:319#0|
3954|112|5|826|0|6||Rippling Fantasy|0|1|0|50|||0|20|1|0||0|0|0|0|0|0|0|19@826,2@50|0|0|826|0|0|0|0|1||
378|113|1|320|8|5||The Gate of Pisces - Basic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@56#0:66#0:76#0:86#0:319#0:379#0:384#0:403#0,4@12#|
379|113|2|320|12|6||The Guardian of Pisces - Interm.|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:67#0:77#0:87#0:319#0:379#0:384#0:403#0,4@12#|
380|113|3|377|15|8||The Twins of Pisces - Advanced|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:67#0:77#0:87#0:319#0:379#0:384#0:403#0,4@12#|
381|113|4|378|0|15||The Swift Pisces|0|1|1|60|||0|10|1|0||0|0|0|0|0|0|0|2@60|0|0||0|0|0|0|0|3@270#0:280#0:319#0|
3955|113|5|827|0|6||The Girls' Empathy|0|1|0|50|||0|20|1|0||0|0|0|0|0|0|0|19@827,2@50|0|0|827|0|0|0|0|1||
434|132|1|408|30|5||Water Mirrors of Memory|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
435|132|2|409|30|5||Flames of Memory|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
436|132|3|410|30|5||Foliage of Memory|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
437|132|4|411|30|5||Glory of Memory|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
438|132|5|412|30|5||Deadly Silence of Memory|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
495|157|1|133|25|7||To the Way of Dancing Water|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:87#0:107#0:131#1:97#0:67#0:77#0|
496|157|2|24|25|7||Sacred Dragon from the Mist|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@21#1:57#0:87#0:107#0:97#0:67#0:77#0|
497|157|3|212|30|10||Tears from the Goddess of Rain|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:87#0:107#0:97#0:67#0:77#0:109#0|
498|158|1|136|25|7||Seal of the Fiery Dance|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:89#0:109#0:134#1:99#0:69#0:79#0|
499|158|2|28|25|7||Fiery Vermillion Bird|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@25#1:59#0:89#0:109#0:99#0:69#0:79#0|
500|158|3|214|30|10||The Warlike Dragon Lord|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:89#0:108#0:109#0:99#0:69#0:79#0:61#0|
501|159|1|139|25|7||Carried by the Wind|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:91#0:111#0:137#1:101#0:71#0:81#0|
502|159|2|32|25|7||The Sky Gazed by Sacred Beasts|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@29#1:61#0:91#0:111#0:101#0:71#0:81#0|
503|159|3|216|30|10||The Guardian of the Earth|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:91#0:111#0:101#0:71#0:81#0:59#0:109#0|
504|160|1|142|25|7||Vow to the Swords|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:93#0:113#0:140#1:103#0:73#0:83#0|
505|160|2|36|25|7||Duties Inherited|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@33#1:63#0:93#0:113#0:103#0:73#0:83#0|
506|160|3|218|30|10||The Eagle Granting Glory|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:93#0:113#0:103#0:73#0:83#0:59#0:109#0|
507|161|1|145|25|7||Defeating the Shadow|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:95#0:115#0:143#1:105#0:75#0:85#0|
508|161|2|40|25|7||Unlimited Desires of Beasts|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@37#1:65#0:95#0:115#0:105#0:75#0:85#0|
509|161|3|220|30|10||God of the Afterlife|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:95#0:115#0:105#0:75#0:85#0:61#0:111#0|
510|162|1|411|30|7||Seal Granted by Holy Light|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:93#0:113#0:103#0:73#0:83#0:13#1|
511|162|2|288|30|7||The Will of Coexistence|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@63#0:93#0:113#0:103#0:73#0:83#0:115#0|
512|162|3|412|30|7||Souls Entrusted by the Dead|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:95#0:115#0:105#0:75#0:85#0:17#1|
513|162|4|287|30|7||The Inherited Will|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@65#0:95#0:115#0:105#0:75#0:85#0|
514|162|5|409|30|7||Force from the Dragon Flame|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:89#0:109#0:99#0:69#0:79#0:5#1|
515|162|6|285|30|7||Promise of Support|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@59#0:89#0:109#0:99#0:69#0:79#0:57#0|
516|162|7|410|30|7||Protection by the Nature|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:91#0:111#0:101#0:71#0:81#0:9#1|
517|162|8|290|30|7||The Circle of Life|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@61#0:91#0:111#0:101#0:71#0:81#0|
518|162|9|408|30|7||Hope Formed by Tears|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:87#0:107#0:97#0:67#0:77#0:1#1|
519|162|10|450|30|10||Hanging Weight in the Air|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@57#0:87#0:107#0:97#0:67#0:77#0|
547|178|1|287|30|3||Grief of History|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
548|178|2|287|30|3||The Mercurial Dance|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
549|178|3|287|30|3||The Curtain of Present|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
550|178|4|290|30|3||Prayer of the Holy Wood|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
551|178|5|287|30|3||The Dance with the Scythe|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
587|191|1|284|10|5||Fields of Dark Soulstones|0|0|0|0|||0|3||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@274#0:279#0:284#0|
586|191|2|283|10|5||Fields of Light Soulstones|0|0|0|0|||0|3||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@273#0:278#0:283#0|
585|191|3|282|10|5||Fields of Earth Soulstones|0|0|0|0|||0|3||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@272#0:277#0:282#0|
584|191|4|281|10|5||Fields of Fire Soulstones|0|0|0|0|||0|3||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@271#0:276#0:281#0|
583|191|5|280|10|5||Fields of Water Soulstones|0|0|0|0|||0|3||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@270#0:275#0:280#0|
591|192|1|387|10|5||A Midnight's Dream|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@385#0:386#0:387#0|
590|192|2|263|10|5||Crystal Glacier|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@261#0:262#0:263#0|
589|192|3|269|10|5||Home of the Peculiar Beasts|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@267#0:268#0:269#0|
588|192|4|266|10|5||Territory of Magical Swords|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@264#0:265#0:266#0|
4335|192|5|1660|10|1||The Mech Lab|0|0|0|0|||0|14||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1660#0|
596|193|1|260|10|5||Fields of Dark Elements|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@245#0:250#0:255#0:260#0|
595|193|2|259|10|5||Fields of Light Elements|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@244#0:249#0:254#0:259#0|
594|193|3|258|10|5||Fields of Earth Elements|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@243#0:248#0:253#0:258#0|
593|193|4|257|10|5||Fields of Fire Elements|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@242#0:247#0:252#0:257#0|
592|193|5|256|10|5||Fields of Water Elements|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@241#0:246#0:251#0:256#0|
602|195|1|506|30|3||Till the End with Victory|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
603|195|2|507|30|3||Judgement by the Axe|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
604|195|3|508|30|3||Happy Ending of Love|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
605|195|4|509|30|3||Companion of Flashes|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
606|195|5|510|30|3||Bluster of the Trickster|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
614|203|1|3|20|3||The Experiment of the College|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
615|203|2|64|20|2||Warmth of the Campfire - Molly|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
616|203|3|411|20|2||The Promise in the Past - Molly|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
617|203|4|130|20|2||Future of Eternal Return - Molly|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
618|204|1|266|20|3||Igniting the Dragon Flame|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
619|204|2|58|20|2||Warmth of the Campfire - Sean|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
620|204|3|130|20|2||The Broken Sword|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
621|204|4|391|20|2||Enemies Brought by Runes|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
622|205|1|463|20|3||The Wild Sapling|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
623|205|2|80|20|2||Warmth of the Campfire - Duncan|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
624|205|3|412|20|2||Our Oath - Duncan|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
625|205|4|210|20|2||Condolences from the Runestones|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
626|206|1|127|20|3||The Blessed Light|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
627|206|2|273|20|2||The Chaotic Battlefield - Nathaniel|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
628|206|3|408|20|2||The Promise in the Past - Nathaniel|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
629|206|4|293|20|2||Future of Eternal Return - Nathaniel|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
630|207|1|274|20|2||The Chaotic Battlefield - Endor|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
631|207|2|11|20|3||Promise with the Dead Spirits|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
632|207|3|410|20|2||Our Oath - Endor|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
633|207|4|293|20|2||Future of Eternal Return - Endor|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
634|208|1|115|20|2||Beginning of Memories|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
635|208|2|256|20|2||Song of the Past|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
636|208|3|423|20|2||Pebbles to the Lake|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
637|208|4|287|20|2||In the Name of Mimir - Water|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
638|209|1|257|20|2||Trimming the Web of Fate|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
639|209|2|423|20|2||Composing the Finale|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
640|209|3|266|20|2||Wings to the Future|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
641|209|4|287|20|2||In the Name of Mimir - Fire|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
642|210|1|258|20|2||The Fruit of Memories|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
643|210|2|266|20|2||The Thread of Destiny|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
